"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046916","cellular transition metal ion homeostasis","15/145","82/5135",5.51356067949843e-09,3.70411031104485e-07,3.09709102283787e-07,"SIT1/ARN1/ARN2/GEX2/FET5/CCC2/TIS11/HMX1/FRE1/FET3/ENB1/ISU2/FRE3/FRE5/ISU1",15
"GO:0050801","ion homeostasis","21/145","169/5135",6.58515227199156e-09,4.05535627416814e-07,3.39077577513951e-07,"FTH1/SIT1/FTR1/ARN1/ARN2/GEX2/FET5/CCC2/FIT1/TIS11/HMX1/FRE1/FET3/ENB1/PDR5/ISU2/FRE3/FIT3/FRE5/ISU1/LSO1",21
"GO:1901678","iron coordination entity transport","8/145","19/5135",1.9377510465538e-08,1.10153694107943e-06,9.21020133058367e-07,"SIT1/ARN1/ARN2/GEX2/FIT1/ENB1/FRE3/FIT3",8
"GO:0006811","ion transport","28/145","324/5135",6.14677834873039e-08,2.94984772719853e-06,2.46643489191017e-06,"SEO1/FTH1/SUL1/AGP1/HSP30/SIT1/FTR1/ARN1/ARN2/GEX2/FET5/HXT10/CCC2/FIT1/MPH3/SUL2/FRE1/FET3/AQR1/MEP2/HXT17/ENB1/CRC1/FRE3/FIT3/FRE5/DIP5/SAM3",28
"GO:0030437","ascospore formation","16/145","112/5135",6.66377282118432e-08,2.94984772719853e-06,2.46643489191017e-06,"LDS1/SPS22/SSP1/SPO74/SPR3/IRC18/LOH1/OSW2/CRR1/CDA1/SPO20/SPO1/SPS19/LDS2/SPO19/SPO24",16
"GO:0048468","cell development","16/145","112/5135",6.66377282118432e-08,2.94984772719853e-06,2.46643489191017e-06,"LDS1/SPS22/SSP1/SPO74/SPR3/IRC18/LOH1/OSW2/CRR1/CDA1/SPO20/SPO1/SPS19/LDS2/SPO19/SPO24",16
"GO:0030001","metal ion transport","15/145","98/5135",6.8587882352976e-08,2.94984772719853e-06,2.46643489191017e-06,"FTH1/SIT1/FTR1/ARN1/ARN2/GEX2/FET5/CCC2/FIT1/FRE1/FET3/ENB1/FRE3/FIT3/FRE5",15
"GO:0055085","transmembrane transport","32/145","411/5135",7.18501476178262e-08,2.94984772719853e-06,2.46643489191017e-06,"SEO1/FTH1/SUL1/AGP1/HSP30/SIT1/FCY21/FTR1/ARN1/ARN2/PDR11/DAL4/MCH2/VBA5/GEX2/FET5/HXT10/CCC2/MPH3/MMP1/THI73/SUL2/FET3/AQR1/MEP2/HXT17/ENB1/CRC1/PDR5/SKS1/DIP5/SAM3",32
"GO:0034293","sexual sporulation","16/145","117/5135",1.24886929891406e-07,4.61457205948747e-06,3.85834883401345e-06,"LDS1/SPS22/SSP1/SPO74/SPR3/IRC18/LOH1/OSW2/CRR1/CDA1/SPO20/SPO1/SPS19/LDS2/SPO19/SPO24",16
"GO:0043935","sexual sporulation resulting in formation of a cellular spore","16/145","117/5135",1.24886929891406e-07,4.61457205948747e-06,3.85834883401345e-06,"LDS1/SPS22/SSP1/SPO74/SPR3/IRC18/LOH1/OSW2/CRR1/CDA1/SPO20/SPO1/SPS19/LDS2/SPO19/SPO24",16
"GO:0006875","cellular metal ion homeostasis","15/145","104/5135",1.54847400877324e-07,5.20990418143559e-06,4.35611958479124e-06,"SIT1/ARN1/ARN2/GEX2/FET5/CCC2/TIS11/HMX1/FRE1/FET3/ENB1/ISU2/FRE3/FRE5/ISU1",15
"GO:0006812","cation transport","22/145","220/5135",1.55098635983198e-07,5.20990418143559e-06,4.35611958479124e-06,"FTH1/AGP1/SIT1/FTR1/ARN1/ARN2/GEX2/FET5/HXT10/CCC2/FIT1/MPH3/FRE1/FET3/MEP2/HXT17/ENB1/CRC1/FRE3/FIT3/FRE5/SAM3",22
"GO:0048878","chemical homeostasis","21/145","218/5135",5.77869742664363e-07,1.85672060795202e-05,1.55244640248962e-05,"FTH1/SIT1/FTR1/ARN1/ARN2/GEX2/FET5/CCC2/FIT1/TIS11/HMX1/FRE1/FET3/ENB1/PDR5/ISU2/FRE3/FIT3/FRE5/ISU1/LSO1",21
